benchmark,fork,ci
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.getValueCapacity#,1,"(0.8593949424659746, 1.036599967693011)"
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.getValueCapacity#,2,"(0.8271174221854771, 1.0094282045034846)"
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.getValueCapacity#,3,"(0.8528447797214913, 1.072629240659055)"
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.getValueCapacity#,4,"(0.875073241236941, 1.085541730935116)"
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.getValueCapacity#,5,"(0.8888228179676763, 1.086985188351891)"
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.getValueCapacity#,6,"(0.9090723620331925, 1.1124100414448759)"
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.getValueCapacity#,7,"(0.9125932045289772, 1.1065995149512662)"
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.getValueCapacity#,8,"(0.915405648687339, 1.097171145023504)"
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.getValueCapacity#,9,"(0.9142764810901509, 1.0941501470891428)"
apache__arrow#org.apache.arrow.vector.Float8Benchmarks.copyFromBenchmark#,0,"(0.9912455170323458, 0.9999302888430552)"
apache__arrow#org.apache.arrow.vector.Float8Benchmarks.copyFromBenchmark#,1,"(0.9934294132032251, 1.0162527906668624)"
apache__arrow#org.apache.arrow.vector.Float8Benchmarks.copyFromBenchmark#,2,"(0.9929368719553812, 1.011929900169597)"
apache__arrow#org.apache.arrow.vector.Float8Benchmarks.copyFromBenchmark#,3,"(0.9924360820827589, 1.0089584172030641)"
apache__arrow#org.apache.arrow.vector.Float8Benchmarks.copyFromBenchmark#,4,"(0.9926628234541701, 1.0077718557813187)"
apache__arrow#org.apache.arrow.vector.Float8Benchmarks.copyFromBenchmark#,5,"(0.9922426157693637, 1.0061351997450334)"
apache__arrow#org.apache.arrow.vector.Float8Benchmarks.copyFromBenchmark#,6,"(0.9941871905192025, 1.0192422894953723)"
apache__arrow#org.apache.arrow.vector.Float8Benchmarks.copyFromBenchmark#,7,"(0.9958588318623334, 1.0195007424668583)"
apache__arrow#org.apache.arrow.vector.Float8Benchmarks.copyFromBenchmark#,8,"(0.9958068404499822, 1.0175661331599481)"
apache__arrow#org.apache.arrow.vector.Float8Benchmarks.copyFromBenchmark#,9,"(0.9958178874453674, 1.0158602276650368)"
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#,0,"(0.9178371355642138, 0.9985194277134287)"
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#,1,"(0.908417963736488, 0.9883186633611944)"
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#,2,"(0.9076979440578476, 0.9829868409086734)"
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#,3,"(0.9089559354600203, 0.9827839522128915)"
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#,4,"(0.9080820216890254, 0.981415341638441)"
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#,5,"(0.9153019182705059, 1.0052392800540915)"
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#,6,"(0.9186856824631486, 1.0068827430031624)"
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#,7,"(0.9202149836768515, 1.0037738799363203)"
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#,8,"(0.9241200583739358, 1.0080397039329634)"
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#,9,"(0.9303899668847874, 1.018266347813107)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream#,0,"(0.9307364729430434, 1.0047402105000143)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream#,1,"(0.9419890208745664, 1.047406349194562)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream#,2,"(0.95081498551552, 1.0325427970716383)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream#,3,"(0.9602218196129524, 1.1113474976298428)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream#,4,"(0.9638840150242266, 1.0914529347786044)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream#,5,"(0.9601216070429597, 1.071240012969667)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream#,6,"(0.9530248907401089, 1.0599454085163)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream#,7,"(0.9542743489352856, 1.0507521927598524)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream#,8,"(0.9572385290185882, 1.0456520085327081)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream#,9,"(0.958887331517235, 1.0418168191008108)"
apache__camel#org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression#,0,"(0.9832353927702964, 1.0331406909252476)"
apache__camel#org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression#,1,"(0.972334324875592, 1.0184918599803126)"
apache__camel#org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression#,2,"(0.9787132873111715, 1.0194967839080962)"
apache__camel#org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression#,3,"(0.9782241156153836, 1.0143239241141668)"
apache__camel#org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression#,4,"(0.9782719939816057, 1.0114925094886151)"
apache__camel#org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression#,5,"(0.981308874420316, 1.0135117753320175)"
apache__camel#org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression#,6,"(0.9804584219049155, 1.010721970920611)"
apache__camel#org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression#,7,"(0.9826882867524621, 1.0137514887335488)"
apache__camel#org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression#,8,"(0.981455543671964, 1.0117424293832753)"
apache__camel#org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression#,9,"(0.9841683501433939, 1.015530789827991)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,0,"(1.0256221883417684, 1.1081885560413256)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,1,"(1.0096815277125224, 1.0974235862159198)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,2,"(0.9536005026178609, 1.082957858861173)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,3,"(0.9261524812708424, 1.0632755437925885)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,4,"(0.9391634620748889, 1.0607204151268004)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,5,"(0.9423267853018947, 1.0518075150043857)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,6,"(0.9500022385732003, 1.0524198946963128)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,7,"(0.9578124088615727, 1.0609723552345376)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,8,"(0.962940464962135, 1.0607785931362783)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,9,"(0.9475826004746752, 1.0513252276075178)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument#,0,"(0.9537882584007598, 1.0101951653096124)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument#,1,"(0.966605790097976, 1.039716332028492)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument#,2,"(0.971193463708923, 1.0282326360855731)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument#,3,"(0.974937113696197, 1.0226044609971314)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument#,4,"(0.9803486892676615, 1.031329229136438)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument#,5,"(0.9775975578397281, 1.025930495375525)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument#,6,"(0.9768946187176779, 1.0229106609607195)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument#,7,"(0.9760626440655071, 1.018930344904742)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument#,8,"(0.9780059318130997, 1.0198897683482708)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument#,9,"(0.9826609362966493, 1.0274801992973395)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToByteArray#,0,"(0.9316855762295164, 1.0009769793777907)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToByteArray#,1,"(0.9431914726995815, 1.0032316927756866)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToByteArray#,2,"(0.9499719892780834, 1.012295425773278)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToByteArray#,3,"(0.9466278900255314, 1.0004506418895192)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToByteArray#,4,"(0.9437420031746354, 0.9924400612232882)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToByteArray#,5,"(0.9470716924948773, 0.9900423704532547)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToByteArray#,6,"(0.9475358077708937, 0.9865222300652569)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToByteArray#,7,"(0.9515759767664422, 0.9943535752624091)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToByteArray#,8,"(0.951621343453661, 0.9923879311535491)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToByteArray#,9,"(0.9533628470225755, 0.9912674300299046)"
apache__camel#org.apache.camel.itest.jmh.SimpleMockTest.simpleMockTest#,0,"(0.9722903716554747, 1.0225463314667187)"
apache__camel#org.apache.camel.itest.jmh.SimpleMockTest.simpleMockTest#,1,"(0.9162665727241964, 1.0205663166950578)"
apache__camel#org.apache.camel.itest.jmh.SimpleMockTest.simpleMockTest#,2,"(0.9339465451525086, 1.0124627566949393)"
apache__camel#org.apache.camel.itest.jmh.SimpleMockTest.simpleMockTest#,3,"(0.9437422917269614, 1.012764456439051)"
apache__camel#org.apache.camel.itest.jmh.SimpleMockTest.simpleMockTest#,4,"(0.9492081874435394, 1.0136295308197545)"
apache__camel#org.apache.camel.itest.jmh.SimpleMockTest.simpleMockTest#,5,"(0.9437053343558122, 1.005813834520106)"
apache__camel#org.apache.camel.itest.jmh.SimpleMockTest.simpleMockTest#,6,"(0.9486285543047592, 1.006135777456648)"
apache__camel#org.apache.camel.itest.jmh.SimpleMockTest.simpleMockTest#,7,"(0.9502138179699553, 1.0030016553960293)"
apache__camel#org.apache.camel.itest.jmh.SimpleMockTest.simpleMockTest#,8,"(0.9484519695228196, 1.0000377743281044)"
apache__camel#org.apache.camel.itest.jmh.SimpleMockTest.simpleMockTest#,9,"(0.9490416242386924, 0.9984005930974212)"
apache__camel#org.apache.camel.itest.jmh.SimpleOperatorTest.simplePredicate#,0,"(0.9757621303913037, 1.0377740932724504)"
apache__camel#org.apache.camel.itest.jmh.SimpleOperatorTest.simplePredicate#,1,"(0.9847383421446704, 1.0247429284318)"
apache__camel#org.apache.camel.itest.jmh.SimpleOperatorTest.simplePredicate#,2,"(0.9829649363706295, 1.0169161453561573)"
apache__camel#org.apache.camel.itest.jmh.SimpleOperatorTest.simplePredicate#,3,"(0.9844935659953, 1.0171545110318612)"
apache__camel#org.apache.camel.itest.jmh.SimpleOperatorTest.simplePredicate#,4,"(0.9828403666538684, 1.01269329640606)"
apache__camel#org.apache.camel.itest.jmh.SimpleOperatorTest.simplePredicate#,5,"(0.9867078413351816, 1.022647315708916)"
apache__camel#org.apache.camel.itest.jmh.SimpleOperatorTest.simplePredicate#,6,"(0.9884210962109147, 1.0218230929673884)"
apache__camel#org.apache.camel.itest.jmh.SimpleOperatorTest.simplePredicate#,7,"(0.9857949792015355, 1.0181996722663518)"
apache__camel#org.apache.camel.itest.jmh.SimpleOperatorTest.simplePredicate#,8,"(0.9864914240117657, 1.0166191158793496)"
apache__camel#org.apache.camel.itest.jmh.SimpleOperatorTest.simplePredicate#,9,"(0.9884794913151463, 1.016120919343908)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertInputStreamToString#,0,"(0.9325002755490434, 0.9771860085804566)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertInputStreamToString#,1,"(0.9380300204079332, 1.0129279243477354)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertInputStreamToString#,2,"(0.9449868735701511, 1.070275750506302)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertInputStreamToString#,3,"(0.9560513829815834, 1.0957400746472274)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertInputStreamToString#,4,"(0.9723597426742873, 1.1799033267347458)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertInputStreamToString#,5,"(0.9686599376872634, 1.152510672357268)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertInputStreamToString#,6,"(0.9605642194418663, 1.1275403164431241)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertInputStreamToString#,7,"(0.9542403374258599, 1.1078661271506147)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertInputStreamToString#,8,"(0.9620276892624938, 1.1005880039017852)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertInputStreamToString#,9,"(0.957786403194481, 1.0872714468015263)"
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=max&dataType=string&evalMode=COMPLETE&hasNulls=false&isRepeating=false&processMode=HASH,0,"(0.9998283988424672, 1.0061936703384253)"
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=max&dataType=string&evalMode=COMPLETE&hasNulls=false&isRepeating=false&processMode=HASH,1,"(1.0011140187577778, 1.0428883807438278)"
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=max&dataType=string&evalMode=COMPLETE&hasNulls=false&isRepeating=false&processMode=HASH,2,"(1.0004627711604746, 1.0335682982488315)"
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=max&dataType=string&evalMode=COMPLETE&hasNulls=false&isRepeating=false&processMode=HASH,3,"(0.9988350720950014, 1.026848042670491)"
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=max&dataType=string&evalMode=COMPLETE&hasNulls=false&isRepeating=false&processMode=HASH,4,"(0.997279082809338, 1.0216333158232351)"
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=max&dataType=string&evalMode=COMPLETE&hasNulls=false&isRepeating=false&processMode=HASH,5,"(0.9978790528682373, 1.0185322017436704)"
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=max&dataType=string&evalMode=COMPLETE&hasNulls=false&isRepeating=false&processMode=HASH,6,"(0.997834114037249, 1.0158463562074185)"
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=max&dataType=string&evalMode=COMPLETE&hasNulls=false&isRepeating=false&processMode=HASH,7,"(0.9980675540531655, 1.0139473920970572)"
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=max&dataType=string&evalMode=COMPLETE&hasNulls=false&isRepeating=false&processMode=HASH,8,"(0.9982606379418678, 1.0128229917154603)"
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=max&dataType=string&evalMode=COMPLETE&hasNulls=false&isRepeating=false&processMode=HASH,9,"(0.9984489653283511, 1.0119743857487746)"
apache__hive#org.apache.hive.benchmark.vectorization.mapjoin.MapJoinOneLongKeyBench.MapJoinOneLongKeyOuterNativeVectorOptimizedBench.bench#,0,"(0.9773933206663878, 1.0061421609321257)"
apache__hive#org.apache.hive.benchmark.vectorization.mapjoin.MapJoinOneLongKeyBench.MapJoinOneLongKeyOuterNativeVectorOptimizedBench.bench#,1,"(0.9840361773501948, 1.0195627107828051)"
apache__hive#org.apache.hive.benchmark.vectorization.mapjoin.MapJoinOneLongKeyBench.MapJoinOneLongKeyOuterNativeVectorOptimizedBench.bench#,2,"(0.9877467375614716, 1.016695178983531)"
apache__hive#org.apache.hive.benchmark.vectorization.mapjoin.MapJoinOneLongKeyBench.MapJoinOneLongKeyOuterNativeVectorOptimizedBench.bench#,3,"(0.9805179878480367, 1.0123495277465353)"
apache__hive#org.apache.hive.benchmark.vectorization.mapjoin.MapJoinOneLongKeyBench.MapJoinOneLongKeyOuterNativeVectorOptimizedBench.bench#,4,"(0.9812713877068253, 1.0088979284222723)"
apache__hive#org.apache.hive.benchmark.vectorization.mapjoin.MapJoinOneLongKeyBench.MapJoinOneLongKeyOuterNativeVectorOptimizedBench.bench#,5,"(0.9815431798923145, 1.0068897122596285)"
apache__hive#org.apache.hive.benchmark.vectorization.mapjoin.MapJoinOneLongKeyBench.MapJoinOneLongKeyOuterNativeVectorOptimizedBench.bench#,6,"(0.9835878876485223, 1.0082896415300049)"
apache__hive#org.apache.hive.benchmark.vectorization.mapjoin.MapJoinOneLongKeyBench.MapJoinOneLongKeyOuterNativeVectorOptimizedBench.bench#,7,"(0.9839413932532431, 1.0073307422332007)"
apache__hive#org.apache.hive.benchmark.vectorization.mapjoin.MapJoinOneLongKeyBench.MapJoinOneLongKeyOuterNativeVectorOptimizedBench.bench#,8,"(0.9820518930416354, 1.005084860959872)"
apache__hive#org.apache.hive.benchmark.vectorization.mapjoin.MapJoinOneLongKeyBench.MapJoinOneLongKeyOuterNativeVectorOptimizedBench.bench#,9,"(0.983432943627667, 1.0075187414464795)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,0,"(0.934740302038604, 1.4711632600323166)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,1,"(0.8991020064849332, 1.5938255183941403)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,2,"(0.8759083139942943, 1.4269286303142428)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,3,"(0.9053008899449718, 1.3556221888910476)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,4,"(0.8920708850005522, 1.274546023808116)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,5,"(0.9160520138912701, 1.3219824853536803)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,6,"(0.9142269315127162, 1.2790248141102745)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,7,"(0.9287079547611636, 1.283477479615008)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,8,"(0.9234077901342849, 1.2539159501781383)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,9,"(0.9156574260159152, 1.2230527940602294)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=ZSTD&maxBatchSize=200&messageSize=1000&messageVersion=2,0,"(0.4961411101658268, 0.9264933201125218)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=ZSTD&maxBatchSize=200&messageSize=1000&messageVersion=2,1,"(0.5875894428467233, 1.110105273657445)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=ZSTD&maxBatchSize=200&messageSize=1000&messageVersion=2,2,"(0.6479446721666441, 1.0425110069060646)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=ZSTD&maxBatchSize=200&messageSize=1000&messageVersion=2,3,"(0.7037630562269057, 1.1207935890221234)"
