benchmark,fork,ci
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.consumeBenchmark#,1,"(1.17903371354003, 1.2529297421780627)"
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.consumeBenchmark#,2,"(1.115605040552868, 1.1836622498376668)"
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.consumeBenchmark#,3,"(0.9979713943092859, 1.0160387818502898)"
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.consumeBenchmark#,4,"(1.0929238545494835, 1.1340324052809392)"
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.consumeBenchmark#,5,"(1.0179557286114727, 1.0336612615430456)"
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.consumeBenchmark#,6,"(1.0254527857278304, 1.0357963061891688)"
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.consumeBenchmark#,7,"(1.0327059204372524, 1.046638313904378)"
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.consumeBenchmark#,9,"(1.1613835936374268, 1.2295069665375917)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.loadValidityBufferAllOne#,0,"(1.0213732865712235, 1.1151672757141418)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.loadValidityBufferAllOne#,1,"(1.1502949764528487, 1.2581837650489145)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.loadValidityBufferAllOne#,2,"(1.038697219436474, 1.2924587310499032)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.loadValidityBufferAllOne#,3,"(1.3646261950501803, 3.7237797007671687)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.loadValidityBufferAllOne#,4,"(1.088990076226211, 1.1565736391966435)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.loadValidityBufferAllOne#,5,"(1.4768872033077403, 9.155562527841443)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.loadValidityBufferAllOne#,6,"(1.095188348569694, 1.2979968458394504)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.loadValidityBufferAllOne#,7,"(1.373508271386162, 3.4642382012380817)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.loadValidityBufferAllOne#,8,"(1.4648058288842394, 4.652260881028072)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.loadValidityBufferAllOne#,9,"(1.3803821920568018, 3.45698874974805)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#,0,"(5.497888217016114, 5.526378408056332)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#,1,"(5.537315814226643, 5.549182303794198)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#,2,"(6.219237264887118, 6.230782548048316)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#,3,"(6.1399065402819275, 6.146230838820202)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#,4,"(5.552733129909151, 5.56368093317667)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#,5,"(4.789254445771518, 4.795419037380114)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#,6,"(1.065532046087071, 6.2801195593608075)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#,7,"(1.0597057263924197, 6.506144146052833)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#,8,"(1.081113493209122, 5.034271416808423)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#,9,"(6.600838255227355, 6.60691468883)"
apache__arrow#org.apache.arrow.vector.util.TransferPairBenchmarks.splitAndTransferIntVector#,0,"(1.3399422555623974, 3.7073393137583914)"
apache__arrow#org.apache.arrow.vector.util.TransferPairBenchmarks.splitAndTransferIntVector#,1,"(1.9002749038578322, 12.050738500125629)"
apache__arrow#org.apache.arrow.vector.util.TransferPairBenchmarks.splitAndTransferIntVector#,2,"(1.0955873768135374, 1.2391852614144245)"
apache__arrow#org.apache.arrow.vector.util.TransferPairBenchmarks.splitAndTransferIntVector#,3,"(1.164222405297282, 1.629870915355097)"
apache__arrow#org.apache.arrow.vector.util.TransferPairBenchmarks.splitAndTransferIntVector#,4,"(1.5502623456912503, 10.700598390685421)"
apache__arrow#org.apache.arrow.vector.util.TransferPairBenchmarks.splitAndTransferIntVector#,5,"(1.0967568821573097, 1.2302779316612744)"
apache__arrow#org.apache.arrow.vector.util.TransferPairBenchmarks.splitAndTransferIntVector#,6,"(1.3250302415289772, 4.499216801618875)"
apache__arrow#org.apache.arrow.vector.util.TransferPairBenchmarks.splitAndTransferIntVector#,7,"(1.9736475783273204, 10.928008201637253)"
apache__arrow#org.apache.arrow.vector.util.TransferPairBenchmarks.splitAndTransferIntVector#,8,"(1.691830621008228, 9.92598853606998)"
apache__arrow#org.apache.arrow.vector.util.TransferPairBenchmarks.splitAndTransferIntVector#,9,"(1.1047399003660014, 1.8416264566907181)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.allBitsNullBenchmark#,0,"(1.2908318429066303, 4.12847325167223)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.allBitsNullBenchmark#,1,"(0.9824025635773889, 0.9935874839926667)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.allBitsNullBenchmark#,2,"(1.2633352541291587, 4.259363256114557)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.allBitsNullBenchmark#,5,"(1.0331710840241923, 1.0427223092536246)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.allBitsNullBenchmark#,6,"(1.103288521737317, 4.288360973278632)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.allBitsNullBenchmark#,7,"(1.1391703215910565, 4.232363283755497)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.allBitsNullBenchmark#,8,"(0.9427272416818988, 0.9533169285479999)"
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.allBitsNullBenchmark#,9,"(1.0725379897766356, 3.9538167512719955)"
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.getValueCapacity#,1,"(1.1477068802437806, 2.203728884060963)"
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.getValueCapacity#,2,"(1.3707284306643188, 3.000522083937594)"
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.getValueCapacity#,3,"(1.0593366558012562, 2.658386677226663)"
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.getValueCapacity#,5,"(1.087420902200393, 2.22586381382118)"
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.getValueCapacity#,6,"(2.1640921608687362, 2.1680826106312656)"
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.getValueCapacity#,7,"(1.2540286798653748, 2.904499671271533)"
apache__arrow#org.apache.arrow.vector.VariableWidthVectorBenchmarks.getValueCapacity#,8,"(1.0118181408634481, 1.0181918607661329)"
apache__arrow#org.apache.arrow.vector.Float8Benchmarks.copyFromBenchmark#,0,"(1.254211537049909, 1.2545602870544315)"
apache__arrow#org.apache.arrow.vector.Float8Benchmarks.copyFromBenchmark#,2,"(1.246185328439498, 1.2469326306768491)"
apache__arrow#org.apache.arrow.vector.Float8Benchmarks.copyFromBenchmark#,3,"(1.2424847971766422, 1.242746179379086)"
apache__arrow#org.apache.arrow.vector.Float8Benchmarks.copyFromBenchmark#,4,"(1.2413603367344908, 1.2420247199926124)"
apache__arrow#org.apache.arrow.vector.Float8Benchmarks.copyFromBenchmark#,5,"(1.2626818622396727, 1.2630365148443303)"
apache__arrow#org.apache.arrow.vector.Float8Benchmarks.copyFromBenchmark#,7,"(1.2319197420415848, 1.2331886885677747)"
apache__arrow#org.apache.arrow.vector.Float8Benchmarks.copyFromBenchmark#,8,"(1.2985721966225499, 1.2992911166835013)"
apache__arrow#org.apache.arrow.vector.Float8Benchmarks.copyFromBenchmark#,9,"(1.2480814461849792, 1.2492048428218985)"
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#,0,"(1.4281840127763936, 1.4286435181143475)"
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#,1,"(1.4644593914666586, 1.4649279297662896)"
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#,2,"(1.4376574080147317, 1.438015041363324)"
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#,3,"(1.3756547030673902, 1.3760575514501006)"
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#,4,"(1.46544567766993, 1.4657395004168663)"
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#,5,"(1.4343312944380608, 1.4347766761356737)"
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#,6,"(1.4232363404614117, 1.4236962481036826)"
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#,7,"(1.4654398843965282, 1.465821355026691)"
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#,8,"(1.4626640851758754, 1.462955027691272)"
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#,9,"(1.407136066529435, 1.407683353728752)"
apache__camel#org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapComplexCase#,0,"(2.5854861186318234, 2.643577037913969)"
apache__camel#org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapComplexCase#,1,"(1.0680759907642736, 1.2602421022185404)"
apache__camel#org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapComplexCase#,2,"(1.1029610513969261, 2.5585050509380016)"
apache__camel#org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapComplexCase#,3,"(2.456862624467099, 2.4950744595505507)"
apache__camel#org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapComplexCase#,4,"(1.1352383173454885, 2.584967305543632)"
apache__camel#org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapComplexCase#,5,"(2.5967339811912464, 2.6449542263273518)"
apache__camel#org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapComplexCase#,6,"(1.072619049406785, 1.262008506247917)"
apache__camel#org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapComplexCase#,7,"(2.5036053004538013, 2.5407591743162774)"
apache__camel#org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapComplexCase#,8,"(1.0912530972460979, 2.492737582999472)"
apache__camel#org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapComplexCase#,9,"(1.0645049048338577, 1.5181565249933306)"
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#,0,"(1.1776184643973493, 7.809951524297504)"
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#,1,"(1.0688391450558483, 1.2468607798368696)"
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#,2,"(15.56316279052276, 16.359903337097304)"
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#,3,"(1.0697266715956202, 1.2063880528454922)"
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#,4,"(1.212672185457715, 1.409065898785616)"
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#,7,"(1.2332407661119782, 15.955833838781745)"
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#,8,"(0.9309100787354376, 0.9870348982116438)"
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#,9,"(1.110497545516141, 4.3394790416686435)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkSlow#,0,"(1.111268894727463, 123.1714881491175)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkSlow#,1,"(1.2240141595265766, 266.90598877429045)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkSlow#,2,"(1.2087515817947931, 156.61420460987736)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkSlow#,3,"(1.109669866388029, 79.94097905885418)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkSlow#,4,"(1.1770802036225387, 159.88693539785783)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkSlow#,5,"(1.205596819266278, 96.32196147144414)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkSlow#,6,"(1.209357602147141, 256.7745965080402)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkSlow#,7,"(1.2225127219119238, 273.435647869932)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkSlow#,8,"(1.1296985441224034, 147.23227551111458)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkSlow#,9,"(1.0842689456156072, 100.77629453039377)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream#,2,"(1.1699715852403465, 1.2697907165380997)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream#,3,"(1.2798776904081532, 1.5313713924928674)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream#,5,"(1.0205899871953423, 1.0664817320189681)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream#,6,"(1.2492885098911073, 1.3401472877631218)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream#,7,"(1.0076391274271574, 1.0583258321263167)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStream#,9,"(1.0111024349589812, 1.0657163544907522)"
apache__camel#org.apache.camel.converter.ConverterBenchmarkTest.benchmarkConversionIntToLong#,0,"(1.6309095684955925, 1.6312904724480375)"
apache__camel#org.apache.camel.converter.ConverterBenchmarkTest.benchmarkConversionIntToLong#,1,"(1.5812980700448305, 1.5815969878300644)"
apache__camel#org.apache.camel.converter.ConverterBenchmarkTest.benchmarkConversionIntToLong#,2,"(1.6474256580630149, 1.6477398670220786)"
apache__camel#org.apache.camel.converter.ConverterBenchmarkTest.benchmarkConversionIntToLong#,3,"(1.61052367117214, 1.6108365178535982)"
apache__camel#org.apache.camel.converter.ConverterBenchmarkTest.benchmarkConversionIntToLong#,4,"(1.6564654876964875, 1.6567834931658632)"
apache__camel#org.apache.camel.converter.ConverterBenchmarkTest.benchmarkConversionIntToLong#,5,"(1.746245241391577, 1.746588750134514)"
apache__camel#org.apache.camel.converter.ConverterBenchmarkTest.benchmarkConversionIntToLong#,6,"(1.0862005258150633, 1.1199475157265142)"
apache__camel#org.apache.camel.converter.ConverterBenchmarkTest.benchmarkConversionIntToLong#,7,"(1.6343345743271962, 1.6346059247934934)"
apache__camel#org.apache.camel.converter.ConverterBenchmarkTest.benchmarkConversionIntToLong#,8,"(1.605409281629508, 1.607001721262503)"
apache__camel#org.apache.camel.converter.ConverterBenchmarkTest.benchmarkConversionIntToLong#,9,"(1.5774167813801132, 1.5776537316785524)"
apache__camel#org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression#,0,"(1.0659391515453323, 1.1106828758096585)"
apache__camel#org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression#,1,"(1.0288163873508644, 1.0463740363149505)"
apache__camel#org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression#,2,"(1.0203180524702293, 1.0373934602787995)"
apache__camel#org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression#,3,"(1.0349874474213725, 1.0574219816242694)"
apache__camel#org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression#,5,"(1.1179898660471337, 1.1856426562217173)"
apache__camel#org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression#,6,"(1.2399378320193057, 1.3772871542968124)"
apache__camel#org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression#,8,"(1.0324892708221638, 1.047752532438979)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,0,"(1.483445996298261, 2.537773172533788)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,1,"(1.3649930568040372, 2.6097732664313362)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,2,"(1.1251682687894782, 3.1221827049033304)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,3,"(1.4166567579647475, 3.043767507626879)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,4,"(3.266885844881614, 3.2765839085165034)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,5,"(1.5118404333168678, 3.3941634321215313)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,7,"(1.2547845290409834, 2.0873289049356)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,9,"(0.995600740503638, 1.0035211755778732)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument#,0,"(1.8341642424662858, 6.043040881005132)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument#,1,"(1.4433315186514757, 3.5290066122633728)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument#,2,"(1.1465833745648382, 1.3319047565372344)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument#,3,"(1.1966618456093363, 1.5110343082191062)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument#,4,"(1.922991550112001, 5.9280851157966366)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument#,5,"(1.022494658919914, 1.084913571103518)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument#,6,"(1.1285560499792502, 1.352389314088729)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument#,7,"(1.119398006921659, 1.2725564776654974)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument#,9,"(1.0006329079147394, 1.0471778471882358)"
apache__camel#org.apache.camel.itest.jmh.SimpleMockPlaceholderTest.simpleMockPlaceholderTest#,0,"(1.6386656841950498, 4.833908820882591)"
apache__camel#org.apache.camel.itest.jmh.SimpleMockPlaceholderTest.simpleMockPlaceholderTest#,1,"(1.997815376716738, 12.180224348511683)"
apache__camel#org.apache.camel.itest.jmh.SimpleMockPlaceholderTest.simpleMockPlaceholderTest#,2,"(2.552335748195185, 14.724472348962005)"
apache__camel#org.apache.camel.itest.jmh.SimpleMockPlaceholderTest.simpleMockPlaceholderTest#,3,"(1.1373921092652648, 1.2799165606669662)"
apache__camel#org.apache.camel.itest.jmh.SimpleMockPlaceholderTest.simpleMockPlaceholderTest#,4,"(1.8823088889552935, 10.667512006471675)"
apache__camel#org.apache.camel.itest.jmh.SimpleMockPlaceholderTest.simpleMockPlaceholderTest#,5,"(0.9373378391734004, 1.0506582051813993)"
apache__camel#org.apache.camel.itest.jmh.SimpleMockPlaceholderTest.simpleMockPlaceholderTest#,6,"(1.047854977568012, 1.1601136146639726)"
apache__camel#org.apache.camel.itest.jmh.SimpleMockPlaceholderTest.simpleMockPlaceholderTest#,7,"(0.9339544425407597, 1.0628781533944212)"
apache__camel#org.apache.camel.itest.jmh.SimpleMockPlaceholderTest.simpleMockPlaceholderTest#,8,"(0.9951309483129771, 1.148785963635319)"
